code,csname,extname,cname,index_code,index_name,indx_csname,pub_party_name,pub_date,base_date,bp,adj_circle,setup_date,list_date,list_status,exchange,mgr_name,custod_name,mgt_fee,etf_type
512930,平安人工智能ETF,AI人工智能ETF,平安中证人工智能主题交易型开放式指数证券投资基金,930713.CSI,中证人工智能主题指数,CS人工智,中证指数有限公司,20150731,20120629,1000.0,半年,2019-07-12,2019-08-23,L,SH,平安基金,交通银行股份有限公司,0.15,纯境内
510010,交银上证180公司治理ETF,180治理ETF,上证180公司治理交易型开放式指数证券投资基金,000021.SH,上证180公司治理指数,180治理,中证指数有限公司,20080910,20070629,1000.0,半年,2009-09-25,2009-12-15,L,SH,交银施罗德基金,中国农业银行股份有限公司,0.5,纯境内
512710,富国中证军工龙头ETF,军工龙头ETF,富国中证军工龙头交易型开放式指数证券投资基金,931066.CSI,中证军工龙头指数,军工龙头,中证指数有限公司,20180205,20121231,1000.0,半年,2019-07-23,2019-08-26,L,SH,富国基金,中国建设银行股份有限公司,0.5,纯境内
511880,银华日利,银华日利ETF,银华交易型货币市场基金A类,,,,,,,,,2013-04-01,2013-04-18,L,SH,银华基金,中国建设银行股份有限公司,0.3,纯境内
563690,红利低波ETF永赢,红利低波ETF永赢,永赢中证红利低波动交易型开放式指数证券投资基金,H30269.CSI,中证红利低波动指数,红利低波,中证指数有限公司,20131219,20051230,1000.0,一年,2025-09-23,2025-10-10,L,SH,永赢基金,中国工商银行股份有限公司,0.5,纯境内
513700,香港医药,香港医药ETF,鹏华中证港股通医药卫生综合交易型开放式指数证券投资基金,930975.CSI,中证港股通医药卫生综合人民币指数,港股通医药CCNY,中证指数有限公司,20170623,20141114,3000.0,半年,2021-07-13,2021-08-06,L,SH,鹏华基金,广发证券股份有限公司,0.5,纯境内
159632,华安纳斯达克100ETF(QDII),纳斯达克ETF,华安纳斯达克100交易型开放式指数证券投资基金(QDII),NDX.NASDAQ,纳斯达克100指数,纳斯达克100指数,美国纳斯达克证券交易所,19850201,19850131,125.0,,2022-07-21,2022-08-03,L,SZ,华安基金,中国建设银行股份有限公司,0.6,QDII
517900,招商中证银行AH价格优选ETF,银行AH优选ETF,招商中证银行AH价格优选交易型开放式指数证券投资基金,931039.CSI,中证银行AH价格优选指数,银行AH,中证指数有限公司,20171206,20041231,1000.0,一个月,2022-03-15,2022-03-25,L,SH,招商基金,交通银行股份有限公司,0.5,纯境内
516820,平安中证医疗创新ETF,医疗创新ETF,平安中证医药及医疗器械创新交易型开放式指数证券投资基金,931484.CSI,中证医药及医疗器械创新指数,CS医药创新,中证指数有限公司,20200506,20141231,1000.0,半年,2021-06-09,2021-07-01,L,SH,平安基金,交通银行股份有限公司,0.5,纯境内
159686,易方达中证A100ETF,A100ETF易方达,易方达中证A100交易型开放式指数证券投资基金,000903.SH,中证A100指数,中证A100,中证指数有限公司,20060529,20051230,1000.0,半年,2023-07-11,2023-07-19,L,SZ,易方达基金,招商银行股份有限公司,0.15,纯境内
513880,华安日经225ETF,日经225ETF,华安三菱日联日经225交易型开放式指数证券投资基金(QDII),N225.JT,日经225指数,日经225指数,东京证券交易所,19500907,19490513,176.21,,2019-06-12,2019-06-25,L,SH,华安基金,中国银行股份有限公司,0.2,QDII
159625,嘉实国证绿色电力ETF,绿色电力ETF,嘉实国证绿色电力交易型开放式指数证券投资基金,399438.SZ,国证绿色电力指数,绿色电力,深圳证券信息有限公司,20141230,20021231,1000.0,半年,2022-04-21,2022-04-29,L,SZ,嘉实基金,华泰证券股份有限公司,0.5,纯境内
563770,招商中证全指自由现金流ETF,全指现金流ETF,招商中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,中证现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-05-08,2025-05-16,L,SH,招商基金,国泰海通证券股份有限公司,0.15,纯境内
517880,品牌消费,品牌消费ETF,华泰柏瑞中证沪港深品牌消费50交易型开放式指数证券投资基金,931404.CSI,中证沪港深品牌消费50指数,SHS品牌消费50,中证指数有限公司,20200220,20091231,1000.0,半年,2021-11-17,2021-12-01,L,SH,华泰柏瑞基金,中国民生银行股份有限公司,0.3,纯境内
159700,南方中证AAA科技创新公司债ETF,科创债ETF南方,南方中证AAA科技创新公司债交易型开放式指数证券投资基金,932160.CSI,中证AAA科技创新公司债指数,AAA科创债,中证指数有限公司,20230824,20220630,100.0,一个月,2025-07-10,2025-07-17,L,SZ,南方基金,兴业银行股份有限公司,0.15,纯境内
510130,易方达上证中盘ETF,上证中盘ETF易方达,易方达上证中盘交易型开放式指数证券投资基金,000044.SH,上证中盘指数,上证中盘,中证指数有限公司,20090703,20031231,1000.0,半年,2010-03-29,2010-06-23,L,SH,易方达基金,中国工商银行股份有限公司,0.15,纯境内
513590,香港消费,香港消费ETF,鹏华中证港股通消费主题交易型开放式指数证券投资基金,931454.CSI,中证港股通消费主题指数,港股通消费,中证指数有限公司,20200306,20141114,1000.0,半年,2021-08-03,2021-08-19,L,SH,鹏华基金,华泰证券股份有限公司,0.5,纯境内
159931,汇添富中证金融地产ETF,金融ETF,中证金融地产交易型开放式指数证券投资基金,000934.SH,中证金融地产指数,800金地,中证指数有限公司,20090703,20041231,1000.0,半年,2013-08-23,2013-09-16,L,SZ,汇添富基金,中国工商银行股份有限公司,0.5,纯境内
588020,易方达上证科创板成长ETF,科创成长50ETF,易方达上证科创板成长交易型开放式指数证券投资基金,000690.SH,上证科创板成长指数,科创成长,中证指数有限公司,20221104,20191231,1000.0,三个月,2023-08-23,2023-08-31,L,SH,易方达基金,国信证券股份有限公司,0.5,纯境内
563620,兴业中证全指自由现金流ETF,自由现金流全指ETF,兴业中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,中证现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-08-06,2025-08-20,L,SH,兴业基金,财通证券股份有限公司,0.15,纯境内
562380,科技引领,央企科技引领ETF,银华中证国新央企科技引领交易型开放式指数证券投资基金,932038.CSI,中证国新央企科技引领指数,央企科技引领,中证指数有限公司,20221116,20161230,1000.0,半年,2023-06-26,2023-07-06,L,SH,银华基金,中国建设银行股份有限公司,0.5,纯境内
589900,博时科创综指ETF,科创综指ETF博时,博时上证科创板综合交易型开放式指数证券投资基金,000680.SH,上证科创板综合指数,科创综指,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-02-26,2025-03-05,L,SH,博时基金,中国银行股份有限公司,0.15,纯境内
159573,华夏创业板中盘200ETF,创业板200ETF华夏,华夏创业板中盘200交易型开放式指数证券投资基金,399019.SZ,创业板中盘200指数,创业200,深圳证券信息有限公司,20231115,20120629,1000.0,半年,2023-12-15,2023-12-25,L,SZ,华夏基金,广发证券股份有限公司,0.15,纯境内
512560,易方达中证军工ETF,军工ETF易方达,易方达中证军工交易型开放式指数证券投资基金,399967.SZ,中证军工指数,中证军工,中证指数有限公司,20131226,20041231,1000.0,半年,2017-07-14,2017-07-28,L,SH,易方达基金,招商银行股份有限公司,0.5,纯境内
589300,嘉实上证科创板综合ETF,科创综指ETF嘉实,嘉实上证科创板综合交易型开放式指数证券投资基金,000680.SH,上证科创板综合指数,科创综指,中证指数有限公司,20250120,20191231,1000.0,不定期调整,2025-04-09,2025-04-17,L,SH,嘉实基金,平安银行股份有限公司,0.15,纯境内
560190,鹏华中证全指公用事业ETF,公用事业ETF,鹏华中证全指公用事业交易型开放式指数证券投资基金,000995.CSI,中证全指公用事业指数,全指公用,中证指数有限公司,20110802,20041231,1000.0,半年,2024-12-25,2025-01-06,L,SH,鹏华基金,国泰海通证券股份有限公司,0.5,纯境内
159991,招商创业板大盘ETF,创大盘ETF,招商创业板大盘交易型开放式指数证券投资基金,399293.SZ,创业板大盘指数,创业大盘,深圳证券信息有限公司,20190418,20121231,1000.0,半年,2020-03-20,2020-04-24,L,SZ,招商基金,中信建投证券股份有限公司,0.2,纯境内
515550,国联中证500ETF,国联中证500ETF,国联中证500交易型开放式指数证券投资基金,000905.SH,中证小盘500指数,中证500,中证指数有限公司,20070115,20041231,1000.0,半年,2019-11-15,2019-12-25,L,SH,国联基金,中国光大银行股份有限公司,0.3,纯境内
530380,易方达上证380ETF,上证380ETF易方达,易方达上证380交易型开放式指数证券投资基金,000009.SH,上证380指数,上证380,中证指数有限公司,20101129,20031231,1000.0,半年,2025-09-22,2025-09-30,L,SH,易方达基金,中国银行股份有限公司,0.15,纯境内
513160,科技30,港股科技30ETF,银华恒生港股通中国科技交易型开放式指数证券投资基金,HSSCT.HI,恒生港股通中国科技指数,港股通中国科技指数,恒生指数有限公司,20200217,20141231,3000.0,半年,2022-01-17,2022-02-09,L,SH,银华基金,招商银行股份有限公司,0.5,纯境内
159232,南方中证全指自由现金流ETF,自由现金流ETF南方,南方中证全指自由现金流交易型开放式指数证券投资基金,932365.CSI,中证全指自由现金流指数,中证现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-04-23,2025-04-30,L,SZ,南方基金,国信证券股份有限公司,0.15,纯境内
159867,畜牧ETF,畜牧ETF,鹏华中证畜牧养殖交易型开放式指数证券投资基金,930707.CSI,中证畜牧养殖指数,中证畜牧,中证指数有限公司,20150713,20111231,1000.0,半年,2021-02-25,2021-03-05,L,SZ,鹏华基金,华泰证券股份有限公司,0.5,纯境内
563990,富国中证800自由现金流ETF,800现金流ETF,富国中证800自由现金流交易型开放式指数证券投资基金,932368.CSI,中证800自由现金流指数,800现金流,中证指数有限公司,20241211,20131231,1000.0,三个月,2025-04-16,2025-04-24,L,SH,富国基金,中国银行股份有限公司,0.5,纯境内
516330,物联网,物联网ETF,华泰柏瑞中证物联网主题交易型开放式指数证券投资基金,930712.CSI,中证物联网主题指数,CS物联网,中证指数有限公司,20150731,20120629,1000.0,半年,2021-03-31,2021-04-09,L,SH,华泰柏瑞基金,上海浦东发展银行股份有限公司,0.5,纯境内
159541,万家创业板综合ETF,创业板综ETF万家,万家创业板综合交易型开放式指数证券投资基金,399102.SZ,创业板综合指数,创业板综,深圳证券信息有限公司,20100820,20100531,1000.0,不定期调整,2023-10-18,2023-10-31,L,SZ,万家基金,中国工商银行股份有限公司,0.5,纯境内
561300,国泰沪深300增强策略ETF,300增强ETF,国泰沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,沪深300,中证指数有限公司,20050408,20041231,1000.0,半年,2021-12-01,2021-12-10,L,SH,国泰基金,中国建设银行股份有限公司,0.5,纯境内
520950,摩根恒生港股通50ETF,港股通50ETF摩根,摩根恒生港股通50交易型开放式指数证券投资基金,HSSC50.HI,恒生港股通50指数,港股通50,恒生指数有限公司,20250113,20211231,3000.0,半年,2025-10-29,2025-11-25,L,SH,摩根基金,江苏银行股份有限公司,0.5,纯境内
159225,现金流ETF基金,现金流ETF基金,银华国证自由现金流交易型开放式指数证券投资基金,980092.SZ,国证自由现金流指数,自由现金流,深圳证券信息有限公司,20121228,20121231,1000.0,三个月,2025-04-09,2025-04-17,L,SZ,银华基金,平安银行股份有限公司,0.5,纯境内
159792,富国中证港股通互联网ETF,港股通互联网ETF,富国中证港股通互联网交易型开放式指数证券投资基金,931637.CSI,中证港股通互联网指数,港股通互联网,中证指数有限公司,20210111,20161230,1000.0,半年,2021-09-15,2021-09-28,L,SZ,富国基金,中国银行股份有限公司,0.5,纯境内
511030,平安中高等级公司债利差因子ETF,公司债ETF,平安中债-中高等级公司债利差因子交易型开放式指数证券投资基金,CBC00703.OTH,中债-中高等级公司债利差因子指数(全价),中债-中高等级公司债利差因子指数(全价),中央国债登记结算有限责任公司,20180615,20150630,100.0,三个月,2018-12-27,2019-03-22,L,SH,平安基金,平安银行股份有限公司,0.15,纯境内
159122,富国创业板新能源ETF,创业板新能源ETF富国,富国创业板新能源交易型开放式指数证券投资基金,399266.SZ,创业板新能源指数,创新能源,深圳证券信息有限公司,20220929,20171229,1000.0,半年,2025-10-22,2025-11-03,L,SZ,富国基金,财通证券股份有限公司,0.5,纯境内
159285,华安国证港股通消费主题ETF,港股通消费ETF华安,华安国证港股通消费主题交易型开放式指数证券投资基金,987024.SZ,国证港股通消费主题指数,港股通消费,深圳证券信息有限公司,20220411,20141231,1000.0,三个月,2025-10-09,2025-10-20,L,SZ,华安基金,中信证券股份有限公司,0.5,纯境内
159555,2000增强ETF,2000增强ETF,银华中证2000增强策略交易型开放式指数证券投资基金,932000.CSI,中证2000指数,中证2000,中证指数有限公司,20230811,20131231,1000.0,半年,2023-12-01,2023-12-12,L,SZ,银华基金,中信证券股份有限公司,0.5,纯境内
560880,广发中证全指家用电器ETF,家电ETF龙头,广发中证全指家用电器交易型开放式指数证券投资基金,930697.CSI,中证全指家用电器指数,家用电器,中证指数有限公司,20150707,20041231,1000.0,半年,2022-03-30,2022-04-12,L,SH,广发基金,中国银行股份有限公司,0.5,纯境内
510320,中金沪深300ETF,沪深300ETF中金,中金沪深300交易型开放式指数证券投资基金,000300.SH,沪深300指数,沪深300,中证指数有限公司,20050408,20041231,1000.0,半年,2025-04-16,2025-04-25,L,SH,中金基金,中国建设银行股份有限公司,0.15,纯境内
560660,新华中证云计算50ETF,云50ETF,新华中证云计算50交易型开放式指数证券投资基金,931469.CSI,中证云计算50指数,云计算50,中证指数有限公司,20200612,20141231,1000.0,半年,2021-08-05,2021-08-25,L,SH,新华基金,招商证券股份有限公司,0.5,纯境内
515630,保险证券,保险证券ETF,鹏华中证800证券保险交易型开放式指数证券投资基金,399966.SZ,中证800证券保险指数,800证保,中证指数有限公司,20121221,20041231,1000.0,半年,2020-02-28,2020-04-03,L,SH,鹏华基金,中国建设银行股份有限公司,0.5,纯境内
159791,华夏沪深300ESG基准ETF,300ESGETF,华夏沪深300ESG基准交易型开放式指数证券投资基金,931463.CSI,沪深300ESG基准指数,300ESG,中证指数有限公司,20200430,20170630,1000.0,半年,2022-02-24,2022-03-08,L,SZ,华夏基金,中国建设银行股份有限公司,0.5,纯境内
159822,新经济,新经济ETF,银华工银南方东英标普中国新经济行业交易型开放式指数证券投资基金(QDII),SPNCSCHN.OTH,标普中国新经济行业指数(A股上限),标普中国新经济行业指数(A股上限),标普道琼斯指数有限公司,20200630,20101231,1000.0,,2020-09-29,2020-10-23,L,SZ,银华基金,中国工商银行股份有限公司,0.25,QDII
516070,易方达中证内地低碳经济主题ETF,低碳ETF易方达,易方达中证内地低碳经济主题交易型开放式指数证券投资基金,000977.CSI,中证内地低碳经济主题指数,内地低碳,中证指数有限公司,20110121,20100630,1000.0,半年,2021-04-15,2021-04-23,L,SH,易方达基金,申万宏源证券有限公司,0.15,纯境内
512000,华宝中证全指证券公司ETF,券商ETF,华宝中证全指证券公司交易型开放式指数证券投资基金,399975.SZ,中证全指证券公司指数,证券公司,中证指数有限公司,20130715,20070629,1000.0,半年,2016-08-30,2016-09-14,L,SH,华宝基金,中国建设银行股份有限公司,0.5,纯境内
516970,广发中证基建工程ETF,基建50ETF,广发中证基建工程交易型开放式指数证券投资基金,399995.SZ,中证基建工程指数,基建工程,中证指数有限公司,20150312,20041231,1000.0,半年,2021-06-23,2021-07-05,L,SH,广发基金,交通银行股份有限公司,0.5,纯境内
159954,南方恒生中国企业ETF,H股ETF,南方恒生中国企业交易型开放式指数证券投资基金,HSCEI.HI,恒生中国企业指数,恒生中国企业指数,恒生指数有限公司,19940808,20000103,2000.0,三个月,2018-02-08,2018-03-15,L,SZ,南方基金,中国工商银行股份有限公司,0.5,纯境内
159872,车联网,智能网联汽车ETF,鹏华中证车联网主题交易型开放式指数证券投资基金,930725.CSI,中证车联网主题指数,CS车联网,中证指数有限公司,20150805,20101231,1000.0,半年,2021-06-16,2021-07-01,L,SZ,鹏华基金,中信证券股份有限公司,0.5,纯境内
513040,易方达中证港股通互联网ETF,港股通互联网ETF,易方达中证港股通互联网交易型开放式指数证券投资基金,931637.CSI,中证港股通互联网指数,港股通互联网,中证指数有限公司,20210111,20161230,1000.0,半年,2023-05-31,2023-06-12,L,SH,易方达基金,华泰证券股份有限公司,0.15,纯境内
588760,广发上证科创板人工智能ETF,人工智能ETF科创,广发上证科创板人工智能交易型开放式指数证券投资基金,950180.CSI,上证科创板人工智能指数,科创AI,中证指数有限公司,20240725,20221230,1000.0,三个月,2025-01-15,2025-01-23,L,SH,广发基金,招商银行股份有限公司,0.5,纯境内
588200,嘉实上证科创板芯片ETF,科创芯片ETF,嘉实上证科创板芯片交易型开放式指数证券投资基金,000685.SH,上证科创板芯片指数,科创芯片,中证指数有限公司,20220613,20191231,1000.0,三个月,2022-09-30,2022-10-26,L,SH,嘉实基金,中信证券股份有限公司,0.5,纯境内
159255,易方达国证通用航空产业ETF,通用航空ETF易方达,易方达国证通用航空产业交易型开放式指数证券投资基金,980076.SZ,国证通用航空产业指数,通用航空,深圳证券信息有限公司,20121228,20120629,1000.0,半年,2025-07-25,2025-08-04,L,SZ,易方达基金,兴业证券股份有限公司,0.5,纯境内
561000,华安沪深300增强策略ETF,沪深300ETF增强基金,华安沪深300增强策略交易型开放式指数证券投资基金,000300.SH,沪深300指数,沪深300,中证指数有限公司,20050408,20041231,1000.0,半年,2022-12-21,2023-01-11,L,SH,华安基金,招商银行股份有限公司,0.5,纯境内
560590,1000ETF增强,1000ETF增强,鹏华中证1000增强策略交易型开放式指数证券投资基金,000852.SH,中证1000指数,中证1000,中证指数有限公司,20141017,20041231,1000.0,半年,2023-09-01,2023-09-25,L,SH,鹏华基金,招商银行股份有限公司,0.8,纯境内
560530,摩根中证A500ETF,中证A500ETF摩根,摩根中证A500交易型开放式指数证券投资基金,000510.SH,中证A500指数,中证A500,中证指数有限公司,20240923,20041231,1000.0,半年,2024-09-24,2024-10-15,L,SH,摩根基金,平安银行股份有限公司,0.15,纯境内
520940,华安恒指港股通ETF,港股通恒生ETF,华安恒指港股通交易型开放式指数证券投资基金,HSISC.HI,恒指港股通指数,恒指港股通,恒生指数有限公司,20240308,20200904,3000.0,三个月,2025-05-26,2025-06-09,L,SH,华安基金,国信证券股份有限公司,0.5,纯境内
